Time [s],Current [A],Voltage [V],C-rate,Total capacity lost to side reactions [A.h]
5820.0,0.06806160000000006,3.776859337372617,0.09999999999999998,0.013273841035768409
5880.0,0.06806160000000006,3.776348342724102,0.09999999999999998,0.013368863193232649
5940.0,0.06806160000000006,3.775840507097522,0.09999999999999998,0.013463473631230051
6000.0,0.06806160000000006,3.775335855038486,0.09999999999999998,0.013557631339721361
6060.0,0.06806160000000006,3.774834291117478,0.09999999999999998,0.013651426233245926
6120.0,0.06806160000000006,3.7743358917885654,0.09999999999999998,0.013744841954550285
6180.0,0.06806160000000006,3.7738406243176765,0.09999999999999998,0.01383786987156337
6240.0,0.06806160000000006,3.7733484789991385,0.09999999999999998,0.01393051853101742
6300.0,0.06806160000000006,3.772859449480314,0.09999999999999998,0.014022791453008108
6360.0,0.06806160000000006,3.7723735293048297,0.09999999999999998,0.01411469108489618
6420.0,0.06806160000000006,3.7718907035888956,0.09999999999999998,0.014206223768559692
6480.0,0.06806160000000006,3.771410976627831,0.09999999999999998,0.014297386585991695
6540.0,0.06806160000000006,3.7709343600831184,0.09999999999999998,0.014388140828602392
6600.0,0.06806160000000006,3.770460747502636,0.09999999999999998,0.014478567958275939
6660.0,0.06806160000000006,3.769990223958986,0.09999999999999998,0.014568660426540748
6720.0,0.06806160000000006,3.76952275070047,0.09999999999999998,0.01465840401500754
6780.0,0.06806160000000006,3.7690583149237495,0.09999999999999998,0.014747806705523867
6840.0,0.06806160000000006,3.768596902577702,0.09999999999999998,0.014836873158681214
6900.0,0.06806160000000006,3.768138516512459,0.09999999999999998,0.014925602333133121
6960.0,0.06806160000000006,3.767683123543537,0.09999999999999998,0.015014001874233969
7020.0,0.06806160000000006,3.767230735259982,0.09999999999999998,0.015102069111989774
7080.0,0.06806160000000006,3.766781381301383,0.09999999999999998,0.01518975967336356
7140.0,0.06806160000000006,3.7663349474677736,0.09999999999999998,0.015277084517671943
7200.0,0.06806160000000006,3.7658914425530075,0.09999999999999998,0.015364086549943898
7260.0,0.06806160000000006,3.765450831819787,0.09999999999999998,0.015450831878533411
7320.0,0.06806160000000006,3.7650132342867266,0.09999999999999998,0.015537301656537557
7380.0,0.06806160000000006,3.764578519489588,0.09999999999999998,0.015623471722175899
7440.0,0.06806160000000006,3.764146726434978,0.09999999999999998,0.015709338692874157
7500.0,0.06806160000000006,3.7637177988201254,0.09999999999999998,0.01579490519037206
7560.0,0.06806160000000006,3.763291745471995,0.09999999999999998,0.0158801714828233
7620.0,0.06806160000000006,3.762868575716755,0.09999999999999998,0.015965101291279187
7680.0,0.06806160000000006,3.762448321656694,0.09999999999999998,0.016049680076646772
7740.0,0.06806160000000006,3.762030749515991,0.09999999999999998,0.016133979516027633
7800.0,0.06806160000000006,3.7616159480846054,0.09999999999999998,0.01621802938379728
7860.0,0.06806160000000006,3.761204071652341,0.09999999999999998,0.016301840202418552
7920.0,0.06806160000000006,3.7607949142725707,0.09999999999999998,0.016385381136496284
7980.0,0.06806160000000006,3.7603885567646422,0.09999999999999998,0.016468645867124813
8040.0,0.06806160000000006,3.7599849195751975,0.09999999999999998,0.01655163704142326
8100.0,0.06806160000000006,3.7595840110802627,0.09999999999999998,0.016634354627023732
8160.0,0.06806160000000006,3.759185830195298,0.09999999999999998,0.016716764924394754
8220.0,0.06806160000000006,3.758790454241245,0.09999999999999998,0.01679884663546565
8280.0,0.06806160000000006,3.758397513612716,0.09999999999999998,0.016880683242535822
8340.0,0.06806160000000006,3.75800730826929,0.09999999999999998,0.016962270191369744
